dataset_key	title	doi	license	type	sub_type	hosting_organization_key	hosting_organization_title	hosting_country	publishing_organization_key	publishing_organization_title	publishing_country	endorsing_node_key	network_keys	project_identifier	occurrence_records_count	name_usages_count
4c3b15bd-c98f-448c-9556-810fd82e8e30	University of Georgia Collection of Arthropods	10.15468/rsljus	CC0_1_0	OCCURRENCE		96710dc8-fecb-440d-ae3e-c34ae8a9616f	Symbiota Support Hub	US	062447f7-40ec-42af-9622-ee9170752dc3	University of Georgia Collection of Arthropods	US	8618c64a-93e0-4300-b546-7249e5148ed2	0479d6b2-a4f4-4307-8346-0b80e8c88c66		32377	
c2ed8e3c-c20e-492c-9a91-c77c86aa5edc	ZMH Lepidoptera collection	10.15468/gfe9pz	CC_BY_4_0	OCCURRENCE		6e1cad80-bdf5-11d8-84ea-b8a03c50a862	Leibniz Institute for the Analysis of Biodiversity Change (LIB)	DE	6e1cad80-bdf5-11d8-84ea-b8a03c50a862	Leibniz Institute for the Analysis of Biodiversity Change (LIB)	DE	4f6826f2-4ff6-443d-b966-e6913bd24013			592	
9a7675ec-3607-4cb2-bd25-90afd97c5147	Shannon Index and species richness for plants	10.15468/g9s4nt	CC_BY_NC_4_0	OCCURRENCE		541c2668-9391-4479-b90f-fe90b365f33b	Biodiversity Exploratories	DE	541c2668-9391-4479-b90f-fe90b365f33b	Biodiversity Exploratories	DE	4f6826f2-4ff6-443d-b966-e6913bd24013			154	
577a17c0-b6fa-41cb-b14b-86180bab41f9	Archbold Biological Station Arthropod Collection	10.15468/mwyr3t	CC_BY_NC_4_0	OCCURRENCE		c1bf22f5-6186-4d64-bfb2-2d76437dde82	SCAN	US	02f2bde4-0f13-4e71-b359-c3cb11ea9751	Archbold Biological Station	US	8618c64a-93e0-4300-b546-7249e5148ed2	0479d6b2-a4f4-4307-8346-0b80e8c88c66		42904	
0901cecf-55f1-447e-8537-1f7b63a865a0	Vermont Butterfly Atlas 1.0 (2002-2007)	10.15468/y5df9j	CC_BY_4_0	SAMPLING_EVENT		b6d09100-919d-4026-b35b-22be3dae7156	Vermont Center for Ecostudies	US	b6d09100-919d-4026-b35b-22be3dae7156	Vermont Center for Ecostudies	US	8618c64a-93e0-4300-b546-7249e5148ed2		VAL	35996	
69fcbdcb-3b37-47a1-936d-d6e45f35f604	MUTPL Invertebrate Collection	10.15468/nxw3gu	CC_BY_NC_4_0	OCCURRENCE	SPECIMEN	c54097e6-0972-4acb-b849-eaeba29c917d	Ministerio del Ambiente, Agua y Transición Ecológica de Ecuador - MAATE	EC	9fff025a-f223-4b26-8ee1-2266b219934f	Museo de Zoología, Universidad Técnica Particular de Loja	EC	2dc472f1-c3d9-486d-b3c1-12ca7ba1ed22			5339	
576c0061-40a6-46fa-8f95-a425eef87893	Field Study Group of the Dutch Mammal Society (NL) - 2011 - Mammal Survey Biokovo Nature Park, Croatia	10.15468/4ewgj8	CC_BY_4_0	OCCURRENCE		cace8d10-2646-11d8-a2da-b8a03c50a862	Netherlands Biodiversity Information Facility (NLBIF)	NL	baa855b0-a010-4240-9adf-98c810a6ccf5	Field Study Group of the Dutch Mammal Society	NL	0909d601-bda2-42df-9e63-a6d51847ebce			424	
230fe79e-4ae4-4748-aeb4-d76339ca164a	The wild bees (Hymenoptera, Apoidea, Anthophila) of the urban nature reserves of Rome (Italy, Latium): a preliminary survey	10.3897/bdj.12.e139087	CC_BY_4_0	CHECKLIST		1f27e074-e2c0-4cf2-9b78-731e9f789f00	Pensoft Publishers	BG	750a8724-fa66-4c27-b645-bd58ac5ee010	Biodiversity Data Journal	BG	7f48e0c8-5c96-49ec-b972-30748e339115			1010	254
fb93fb10-f1ca-11dd-b2d4-b8a03c50a862	National Museum of Natural Science	10.15468/yegxmj	CC_BY_NC_4_0	OCCURRENCE		12b1df00-3f75-11d8-aa2d-b8a03c50a862	Taiwan Biodiversity Information Facility (TaiBIF)	TW	7050ce20-c75e-11dd-87ef-b8a03c50a862	TELDAP	TW	e1b85abc-61f9-430f-ba79-6813dec53a0f			41151	
38fdd8b7-4e48-452c-8c05-673e6f6829af	Coleoptera of Togo: data of the LEA Insect Collection of the University of Lome	10.15468/6nppyd	CC_BY_4_0	OCCURRENCE		d2583793-e5c1-41ae-83bd-86300d34e2cb	Université de Lomé	TG	d2583793-e5c1-41ae-83bd-86300d34e2cb	Université de Lomé	TG	c9659a3e-07e9-4fcb-83c6-de8b9009a02e		BID-AF2015-0004-NAC	1935	
674cbc1c-a07f-4620-ba29-bd2bc3ab8011	A new species of Rhopalopsole (Plecoptera, Leuctridae) from Hainan Province, China	10.3897/bdj.12.e122999	CC_BY_4_0	CHECKLIST		1f27e074-e2c0-4cf2-9b78-731e9f789f00	Pensoft Publishers	BG	750a8724-fa66-4c27-b645-bd58ac5ee010	Biodiversity Data Journal	BG	7f48e0c8-5c96-49ec-b972-30748e339115			3	6
733854db-11e2-472f-914f-461c06943090	Natural History Museum Maastricht (NL) - Entomological Collection	10.15468/w0qebf	CC0_1_0	OCCURRENCE		cace8d10-2646-11d8-a2da-b8a03c50a862	Netherlands Biodiversity Information Facility (NLBIF)	NL	01d38e13-944c-4f4b-96a2-25ecf1751140	Natural History Museum Maastricht	NL	0909d601-bda2-42df-9e63-a6d51847ebce			22852	
835bf26e-f762-11e1-a439-00145eb45e9a	Museo Nacional de Ciencias Naturales, Entomología	10.15468/pqfubx	CC_BY_4_0	OCCURRENCE		6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862	GBIF-Spain	ES	3059a14b-7b43-41ce-beef-873999911dfe	Museo Nacional de Ciencias Naturales (CSIC)	ES	1f94b3ca-9345-4d65-afe2-4bace93aa0fe	17abcf75-2f1e-46dd-bf75-a5b21dd02655		30346	
635b96b6-4684-42e4-97d9-c969419d1248	Macroinvertebrate and algae occurrence data collection of the Laboratorio de Ecología Acuática of the Universidad de Cuenca	10.60545/af4k6g	CC_BY_NC_4_0	OCCURRENCE		c54097e6-0972-4acb-b849-eaeba29c917d	Ministerio del Ambiente, Agua y Transición Ecológica de Ecuador - MAATE	EC	e4c09fa1-d012-4a8a-a8bf-623566d94ae3	Laboratorio de Ecología Acuática de la Universidad de Cuenca	EC	2dc472f1-c3d9-486d-b3c1-12ca7ba1ed22			747	
9cbcf2b3-448f-48ce-9510-39e25c6234a8	Field Study Group of the Dutch Mammal Society (NL) - 2003 - Mammal Survey Alvao Natural Park, Portugal	10.15468/eswvar	CC_BY_4_0	OCCURRENCE		cace8d10-2646-11d8-a2da-b8a03c50a862	Netherlands Biodiversity Information Facility (NLBIF)	NL	baa855b0-a010-4240-9adf-98c810a6ccf5	Field Study Group of the Dutch Mammal Society	NL	0909d601-bda2-42df-9e63-a6d51847ebce			1051	
5ba69a5d-a3f6-4e4e-bbf6-52ebf7dc47b3	Field Study Group of the Dutch Mammal Society (NL) - 2012 - Mammal Survey Galicia, Spain	10.15468/jcqnp1	CC_BY_4_0	OCCURRENCE		cace8d10-2646-11d8-a2da-b8a03c50a862	Netherlands Biodiversity Information Facility (NLBIF)	NL	baa855b0-a010-4240-9adf-98c810a6ccf5	Field Study Group of the Dutch Mammal Society	NL	0909d601-bda2-42df-9e63-a6d51847ebce			690	
bc94931c-4197-42bd-9cac-32c09e3959f3	Field Study Group of the Dutch Mammal Society (NL) - 2010 - Mammal Survey Patvinsuo National Park, northern Karelia, Finland	10.15468/wcnfvy	CC_BY_4_0	OCCURRENCE		cace8d10-2646-11d8-a2da-b8a03c50a862	Netherlands Biodiversity Information Facility (NLBIF)	NL	baa855b0-a010-4240-9adf-98c810a6ccf5	Field Study Group of the Dutch Mammal Society	NL	0909d601-bda2-42df-9e63-a6d51847ebce			319	
103fa8e2-5be7-402c-b147-708d0755d9b0	University of Guelph Insect Collection (DEBU)	10.5886/4pp2vt5a	CC0_1_0	OCCURRENCE		ff7bd5db-b724-4932-b496-10ea298851f9	Université de Montréal Biodiversity Centre	CA	296fe5cf-ae43-4212-8f77-293e807d0d5a	University of Guelph	CA	8f83fc96-c966-4126-83f7-bf044dc49efa			124062	
eeaf050f-23d0-4557-9084-ec545cd3d9a7	NSW DPI Biosecurity Collections	10.15468/7k7b25	CC_BY_4_0	OCCURRENCE		3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	Atlas of Living Australia	AU	325c883e-46a7-4be3-9d77-7dde654fd1d3	NSW Department of Primary Industries	AU	4a6f1b71-969e-4fc5-a693-282b05e1220c			357012	
8670893a-08ad-4735-8c18-eb088443ccd6	Museu Darder de Banyoles	10.15470/wxaleu	CC_BY_NC_4_0	OCCURRENCE		6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862	GBIF-Spain	ES	114780c1-baf9-4a2d-b727-5f30c0cb3c32	Darder Natural History Museum of Banyoles	ES	1f94b3ca-9345-4d65-afe2-4bace93aa0fe			8215	
b2ee8537-2a6c-4b4b-965a-538b47788606	ARC-PPRI: Chalcidoidea Collection (1900-2010)	10.15468/xdbrse	CC_BY_4_0	OCCURRENCE		c5f7ef70-e233-11d9-a4d6-b8a03c50a862	South African National Biodiversity Institute	ZA	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	South African National Biodiversity Institute	ZA	7190b835-4e86-4b6e-85c1-19cc6677c250			23505	
005eb8d8-ed94-41be-89cf-e3115a9058e4	Field Museum of Natural History (Zoology) Invertebrate Collection	10.15468/6q5vuc	CC0_1_0	OCCURRENCE	SPECIMEN	7b8aff00-a9f8-11d8-944b-b8a03c50a862	Field Museum	US	7b8aff00-a9f8-11d8-944b-b8a03c50a862	Field Museum	US	8618c64a-93e0-4300-b546-7249e5148ed2			281879	
30ac77b7-9434-4eec-84c3-52b507ee9b8b	Field Study Group of the Dutch Mammal Society (NL) - 2004 - Mammal Survey Rakitovec, Slovenia	10.15468/qptlr7	CC_BY_4_0	OCCURRENCE		cace8d10-2646-11d8-a2da-b8a03c50a862	Netherlands Biodiversity Information Facility (NLBIF)	NL	baa855b0-a010-4240-9adf-98c810a6ccf5	Field Study Group of the Dutch Mammal Society	NL	0909d601-bda2-42df-9e63-a6d51847ebce			857	
806df471-8b78-4166-a186-ba07c7c957ec	Field Study Group of the Dutch Mammal Society (NL) - 2006 - Mammal Survey Galicica National Park, Macedonia	10.15468/zhvspx	CC_BY_4_0	OCCURRENCE		cace8d10-2646-11d8-a2da-b8a03c50a862	Netherlands Biodiversity Information Facility (NLBIF)	NL	baa855b0-a010-4240-9adf-98c810a6ccf5	Field Study Group of the Dutch Mammal Society	NL	0909d601-bda2-42df-9e63-a6d51847ebce			318	
4eb871a4-6dc4-4db6-abf2-3ab553a41008	Field Study Group of the Dutch Mammal Society (NL) - 2005 - Mammal Survey Pol'ana Biosphere reserve, Slovakia	10.15468/yvdkh8	CC_BY_4_0	OCCURRENCE		cace8d10-2646-11d8-a2da-b8a03c50a862	Netherlands Biodiversity Information Facility (NLBIF)	NL	baa855b0-a010-4240-9adf-98c810a6ccf5	Field Study Group of the Dutch Mammal Society	NL	0909d601-bda2-42df-9e63-a6d51847ebce			1696	
f9a712f4-bbf6-4fa3-863e-39a7feb2b0ea	Moths of Jawhar	10.15468/db56yh	CC_BY_4_0	OCCURRENCE	OBSERVATION	fbca90e3-8aed-48b1-84e3-369afbd000ce	GBIF Secretariat	ZZ	b96f147b-9df3-4b42-80ac-f7535d0af1e0	BAIF	IN	7f48e0c8-5c96-49ec-b972-30748e339115		EV-ASIA2023DM	109	
96e0d5f7-50c7-4aeb-b587-f9fb998f6eaf	DNA metabarcoding data of arthropods captured with different traps in the southwestern German agricultural landscape	10.20363/ude_arth_dna_mb_2021_1.0	CC_BY_4_0	SAMPLING_EVENT		6e1cad80-bdf5-11d8-84ea-b8a03c50a862	Leibniz Institute for the Analysis of Biodiversity Change (LIB)	DE	6e1cad80-bdf5-11d8-84ea-b8a03c50a862	Leibniz Institute for the Analysis of Biodiversity Change (LIB)	DE	4f6826f2-4ff6-443d-b966-e6913bd24013		P142690-DNA-MB_2021	10626	
d2c51084-011a-455a-b7c0-ed27c593a7b2	New species and new records of exotic Scolytinae (Coleoptera, Curculionidae) in Europe	10.3897/bdj.10.e93995	CC_BY_4_0	CHECKLIST		1f27e074-e2c0-4cf2-9b78-731e9f789f00	Pensoft Publishers	BG	750a8724-fa66-4c27-b645-bd58ac5ee010	Biodiversity Data Journal	BG	7f48e0c8-5c96-49ec-b972-30748e339115			41	19
5e32e6f9-d549-4386-98a5-78aa5c31119a	Thirteen moth species (Lepidoptera, Erebidae, Noctuidae) newly recorded in South Africa, with comments on their distribution	10.3897/bdj.10.e89729	CC_BY_4_0	CHECKLIST		1f27e074-e2c0-4cf2-9b78-731e9f789f00	Pensoft Publishers	BG	750a8724-fa66-4c27-b645-bd58ac5ee010	Biodiversity Data Journal	BG	8dae0f8c-12bc-444d-b889-6b177550a8b2			304	23
96193ea2-f762-11e1-a439-00145eb45e9a	Texas A&M University Insect Collection	10.15468/caprqh	CC_BY_NC_4_0	OCCURRENCE		c1bf22f5-6186-4d64-bfb2-2d76437dde82	SCAN	US	352bdfe0-c57b-11dd-a8eb-b8a03c50a862	Texas A&M University Insect Collection	US	8618c64a-93e0-4300-b546-7249e5148ed2	0479d6b2-a4f4-4307-8346-0b80e8c88c66		999993	
e0971ffe-6108-4a29-9007-d68a8eaa5b26	Sphodromantis viridis (Forskal, 1775): New for Portugal and new records of the rare and small mantids Apteromantis aptera (Fuente, 1894) and Perlamantis allibertii Guérin-Méneville, 1843 in the country (Mantodea: Mantidae and Amorphoscelidae)	10.15468/bvowpy	CC_BY_4_0	CHECKLIST		1f27e074-e2c0-4cf2-9b78-731e9f789f00	Pensoft Publishers	BG	750a8724-fa66-4c27-b645-bd58ac5ee010	Biodiversity Data Journal	BG	7f48e0c8-5c96-49ec-b972-30748e339115			24	10
323b0e80-5e4b-4cc4-936a-d93fc8cae9bc	C.P. Gillette Museum of Arthropod Diversity	10.15468/k0aett	CC0_1_0	OCCURRENCE		96710dc8-fecb-440d-ae3e-c34ae8a9616f	Symbiota Support Hub	US	0d923068-1cec-44de-8b78-33a51fb0cacd	Colorado State University, C.P. Gillette Museum of Arthropod Diversity	US	8618c64a-93e0-4300-b546-7249e5148ed2	0479d6b2-a4f4-4307-8346-0b80e8c88c66		369501	
2dad7638-c3fd-4ffc-b634-7ec76441f75b	Bees (Apoidea: Anthophila) Found in Emerald Ash Borer Traps in Vermont, USA	10.15468/pr8j3j	CC0_1_0	OCCURRENCE	SPECIMEN	b6d09100-919d-4026-b35b-22be3dae7156	Vermont Center for Ecostudies	US	b6d09100-919d-4026-b35b-22be3dae7156	Vermont Center for Ecostudies	US	8618c64a-93e0-4300-b546-7249e5148ed2		VAL	33	
91b322c7-1007-448d-be03-6db86cf3d869	MCNH Museum of Cultural and Natural History Mammals Collection	10.15468/whh1aw	CC0_1_0	OCCURRENCE		a86e9e36-12ec-49a4-a94c-c0c981fffb71	iDigBio	US	ec99079c-885f-4c3d-8f43-ba576e5c52f7	Museum of Cultural and Natural History - Central Michigan University	US	8618c64a-93e0-4300-b546-7249e5148ed2			1335	
2526aea6-ccd0-4d83-a55d-46efcdb3f010	MCNH Museum of Cultural and Natural History Fish Collection	10.15468/8m49zc	CC0_1_0	OCCURRENCE		a86e9e36-12ec-49a4-a94c-c0c981fffb71	iDigBio	US	ec99079c-885f-4c3d-8f43-ba576e5c52f7	Museum of Cultural and Natural History - Central Michigan University	US	8618c64a-93e0-4300-b546-7249e5148ed2			1738	
69cfc2db-6fc5-4fdb-886c-5c393dc252eb	MCNH Museum of Cultural and Natural History Amphibian Collection	10.15468/38jks4	CC0_1_0	OCCURRENCE		a86e9e36-12ec-49a4-a94c-c0c981fffb71	iDigBio	US	ec99079c-885f-4c3d-8f43-ba576e5c52f7	Museum of Cultural and Natural History - Central Michigan University	US	8618c64a-93e0-4300-b546-7249e5148ed2			2086	
2adbe7bd-e13b-4b67-92c7-cfc0ee970f1f	Galls on Beech Trees in Hainich, 2008	10.15468/wc93cz	CC_BY_NC_4_0	OCCURRENCE		541c2668-9391-4479-b90f-fe90b365f33b	Biodiversity Exploratories	DE	541c2668-9391-4479-b90f-fe90b365f33b	Biodiversity Exploratories	DE	4f6826f2-4ff6-443d-b966-e6913bd24013			110	
1ebf1564-949e-49ca-9f8b-e11ef68238db	Perot Museum of Nature and Science	10.15468/yfjsdn	CC0_1_0	OCCURRENCE		2053a639-84c3-4be5-b8bc-96b6d88a976c	VertNet	US	410d186f-903a-44fd-b84f-61c47c88bcaf	Perot Museum of Nature and Science	US	8618c64a-93e0-4300-b546-7249e5148ed2	99d66b6c-9087-452f-a9d4-f15f2c2d0e7e		7509	
eec457cc-5da6-448c-a6d4-c402f9909c08	"Moths observed during the ""Objective 1000"" inventory project at the Botanical Garden Jean Massart (Auderghem, Brussels Capital Region)"	10.15468/9ba72r	CC_BY_NC_4_0	CHECKLIST	INVENTORY_THEMATIC	37e82b90-1e21-11de-ab90-f72009d2669b	Belgian Biodiversity Platform	BE	e88c96a3-5884-4e51-a580-e417ca4c9eed	Royal Belgian Institute of Natural Sciences	BE	fb11cfe1-ebc3-45af-9159-17d9fddbcdac			2308	871
c5fe763f-6851-4610-bdc3-67143540be67	Effects of vegetation clearing and dead wood on beetles in power line clearings southeast Norway	10.15468/rnxive	CC_BY_NC_4_0	SAMPLING_EVENT		64795dcb-ad74-41b3-95e5-cc52ba754776	GBIF Norway	NO	8256e897-3a17-4a2d-8bf8-54cf22b624bd	Norwegian University of Life Sciences	NO	4f829580-180d-46a9-9c87-ed8ec959b545	379a0de5-f377-4661-9a30-33dd844e7b9a		41201	
292005e8-3ace-44fa-886d-ff382cec56ba	Rainforest and cloud forest Scolytodes (Curculionidae, Scolytinae, Hexacolini) from the Arthropods of La Selva inventory in Costa Rica: new species, new synonymy, new records	10.5281/zenodo.3980846	CC_BY_4_0	SAMPLING_EVENT		64795dcb-ad74-41b3-95e5-cc52ba754776	GBIF Norway	NO	3f3967bf-ecc7-4455-ba89-4e0ab6d6fd3c	University of Bergen	NO	4f829580-180d-46a9-9c87-ed8ec959b545			105	
7c2d6468-1baf-4a23-8c89-09819291290b	Axel W. Erikssons African Bird Collection at Vänersborg Museum	10.15468/z5l3wx	CC_BY_4_0	OCCURRENCE		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	6781fa6f-5ab7-4cda-aa2e-c8d1e96f85b5	Vänersborgs Museum	SE	a0b3be64-6525-4387-ac67-a499950f92e1			1719	
83b06552-5fb7-46b5-9b9c-aaa724e3ae71	Database on Forest Disturbances in Europe	10.15468/b7s6oy	CC_BY_4_0	OCCURRENCE	OBSERVATION	04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	Finnish Biodiversity Information Facility	FI	634deee3-2c0b-4698-b634-23096802abe6	European Forest Institute	FI	dd514216-5c7c-45f3-910d-797424cb5be6			6628	
ec5f88f7-7b04-4c4a-84a0-7898759a224f	NZCS Upper Tapanahony Expedition 1991	10.15468/d0qjlm	CC_BY_NC_4_0	OCCURRENCE		fbca90e3-8aed-48b1-84e3-369afbd000ce	GBIF Secretariat	ZZ	6e5e2c90-092d-4d38-95de-23a5d293e3e7	National Zoological Collection of Suriname (NZCS)	SR	7f48e0c8-5c96-49ec-b972-30748e339115		BID-CA2016-0006-REG	281	
c36b11e3-8fd3-435d-84aa-bdd3a780bcac	The InBIO Barcoding Initiative Database: Lacewings (Neuroptera) 02	10.15468/9688ju	CC_BY_4_0	OCCURRENCE		cdcc4ce1-7f6e-4ed2-b47c-eb451925b038	Instituto Superior de Agronomia / Universidade de Lisboa	PT	37560003-ae75-43c3-95aa-48c98797aa2a	CIBIO (Research Center in Biodiversity and Genetic Resources) Portugal	PT	673f7038-4262-4149-b753-5658a4e912f6		InBIO Barcoding Initiative	349	
a6faf063-6abd-40e3-859c-90942ef3bc37	Koltur species checklist	10.15468/kufpj7	CC_BY_4_0	CHECKLIST	INVENTORY_REGIONAL	299958e0-4c06-11d8-b290-b8a03c50a862	Danish Biodiversity Information Facility	DK	a8a6a199-031f-4d9e-b912-6c5e25b054b8	Faroe Islands National Museum	FO	4ddd294f-02b7-4359-ac33-0806a9ca9c6b			0	609
fd1a7c99-f7b8-4887-b36c-5bdbd13eae3b	Field Study Group of the Dutch Mammal Society (NL) - 2007 - Mammal Survey Estonia	10.15468/pp1xia	CC_BY_4_0	OCCURRENCE		cace8d10-2646-11d8-a2da-b8a03c50a862	Netherlands Biodiversity Information Facility (NLBIF)	NL	baa855b0-a010-4240-9adf-98c810a6ccf5	Field Study Group of the Dutch Mammal Society	NL	0909d601-bda2-42df-9e63-a6d51847ebce			1120	
abe98580-1963-4b75-bf35-2ca50659c61f	Field Study Group of the Dutch Mammal Society (NL) - 2009 - Mammal Survey Serra da Estrela, Portugal	10.15468/ff05ok	CC_BY_4_0	OCCURRENCE		cace8d10-2646-11d8-a2da-b8a03c50a862	Netherlands Biodiversity Information Facility (NLBIF)	NL	baa855b0-a010-4240-9adf-98c810a6ccf5	Field Study Group of the Dutch Mammal Society	NL	0909d601-bda2-42df-9e63-a6d51847ebce			1092	
da4214de-9415-4ccd-8da5-1b456c73a144	Siewierz Forest District Lepidoptera Collection	10.15468/hrddsv	CC_BY_NC_4_0	OCCURRENCE		17fba53b-3c1b-4689-82e1-4d66ad4f445c	GBIF Poland	PL	cdf03d52-7a65-40c1-b8c3-ace7e180706e	Państwowe Gospodarstwo Leśne  Lasy Państwowe  Nadleśnictwo Siewierz	PL	2618bfdf-e194-4911-a241-80db3107bc51			13652	
d40faf75-a525-4ec0-92d4-6a879050b807	Snowgum dieback	10.15468/24x9c5	CC_BY_4_0	OCCURRENCE		3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	Atlas of Living Australia	AU	ad557382-e8b4-4c2a-ba87-46315ea61620	Fenner School of Environment & Society (ANU)	AU	4a6f1b71-969e-4fc5-a693-282b05e1220c			14	
649a14f9-00b9-4af0-afbe-56452dafdb72	Snowgum dieback	10.15468/zxuyvh	CC_BY_4_0	OCCURRENCE		3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	Atlas of Living Australia	AU	ad557382-e8b4-4c2a-ba87-46315ea61620	Fenner School of Environment & Society (ANU)	AU	4a6f1b71-969e-4fc5-a693-282b05e1220c			20	
d6097f75-f99e-4c2a-b8a5-b0fc213ecbd0	University of California Santa Barbara Invertebrate Zoology Collection	10.15468/w6hvhv	CC0_1_0	OCCURRENCE		96710dc8-fecb-440d-ae3e-c34ae8a9616f	Symbiota Support Hub	US	cae7b6c7-669a-4261-9a34-6e8cdc16a125	Cheadle Center for Biodiversity and Ecological Restoration	US	8618c64a-93e0-4300-b546-7249e5148ed2	0479d6b2-a4f4-4307-8346-0b80e8c88c66		42141	
3fab912e-e927-4f1c-a97c-eb446cd609e0	ClimateWatch	10.15468/xlx9o4	CC_BY_4_0	OCCURRENCE		3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	Atlas of Living Australia	AU	b647ad55-47e3-4ce0-9bd8-bcf363754c2f	ClimateWatch	AU	4a6f1b71-969e-4fc5-a693-282b05e1220c			93603	
e05f6e7d-418e-4407-8e0f-7b8ccf21109e	R. M. Bohart Museum of Entomology	10.15468/bvzxln	CC_BY_NC_4_0	OCCURRENCE		96710dc8-fecb-440d-ae3e-c34ae8a9616f	Symbiota Support Hub	US	f0b6a090-a4c6-11d8-9534-b8a03c50a862	University of California, Davis	US	8618c64a-93e0-4300-b546-7249e5148ed2	0479d6b2-a4f4-4307-8346-0b80e8c88c66		120647	
d98c3efe-983e-455f-8fdb-ccc76c7959c3	Scorpiones, Solifugae and Araneae of the Matobo World Heritage Site, Zimbabwe	10.15468/pmjeyb	CC_BY_4_0	OCCURRENCE		5f2df235-914f-4cc9-b247-08fb981e8b8a	Natural History Museum of Zimbabwe	ZW	5f2df235-914f-4cc9-b247-08fb981e8b8a	Natural History Museum of Zimbabwe	ZW	7f48e0c8-5c96-49ec-b972-30748e339115		BID-AF2017-0050-SMA	4333	
a27f4565-5040-49c3-b5c5-10a05ad98c9d	Faunistic and floristic records in the Kharkiv and some other regions in 2022-2024 period and some earlier years	10.15468/pravhb	CC_BY_4_0	OCCURRENCE	OBSERVATION	64795dcb-ad74-41b3-95e5-cc52ba754776	GBIF Norway	NO	ca2fd897-6108-4361-91f8-b39dc8d12d13	Ukrainian Nature Conservation Group (NGO)	UA	7f48e0c8-5c96-49ec-b972-30748e339115			8941	
ff273c1a-9abe-4353-af0f-2fed1031e4f0	Diversity of beetles associated with watermelon crops Citrullus lanatus (Thunb.) Mats. in the region of Ouargla (southern Algeria)	10.15470/sfhxty	CC_BY_4_0	OCCURRENCE		6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862	GBIF-Spain	ES	e8eada63-4a33-44aa-b2fd-4f71efb222a0	Museu de Ciències Naturals de Barcelona	ES	1f94b3ca-9345-4d65-afe2-4bace93aa0fe			51	
38f97143-922d-4ec0-a6e5-75e51a77890a	Field Study Group of the Dutch Mammal Society (NL) - 2008 - Mammal Survey Muntii Padurea Craiului - Apuseni mountains, Romania	10.15468/sxiya3	CC_BY_4_0	OCCURRENCE		cace8d10-2646-11d8-a2da-b8a03c50a862	Netherlands Biodiversity Information Facility (NLBIF)	NL	baa855b0-a010-4240-9adf-98c810a6ccf5	Field Study Group of the Dutch Mammal Society	NL	0909d601-bda2-42df-9e63-a6d51847ebce			948	
629e9775-3c24-4720-94cc-4d2df6ad5c5a	The InBIO Barcoding Initiative Database: Ypsolopha milfontensis, a new species from the Portuguese coast (Lepidoptera: Ypsolophidae)	10.15468/92cdan	CC_BY_4_0	OCCURRENCE		cdcc4ce1-7f6e-4ed2-b47c-eb451925b038	Instituto Superior de Agronomia / Universidade de Lisboa	PT	37560003-ae75-43c3-95aa-48c98797aa2a	CIBIO (Research Center in Biodiversity and Genetic Resources) Portugal	PT	673f7038-4262-4149-b753-5658a4e912f6		InBIO Barcoding Initiative	8	
83cbdde7-998f-4354-95de-72d885cc5863	Investigation Current Status of River in Taiwan between 2002 to 2022	10.15468/ynvqag	CC_BY_4_0	OCCURRENCE		12b1df00-3f75-11d8-aa2d-b8a03c50a862	Taiwan Biodiversity Information Facility (TaiBIF)	TW	b6b89e2d-e881-41f3-bc57-213815cb9742	Water Resources Agency,Ministry of Economic Affairs	TW	e1b85abc-61f9-430f-ba79-6813dec53a0f			222728	
88e5c79f-ec5b-4348-ad89-2222cfdc7cc1	Ophiocordyceps aphrophoridarum sp. nov., a new entomopathogenic species from Guizhou, China	10.3897/bdj.9.e66115	CC_BY_4_0	CHECKLIST		1f27e074-e2c0-4cf2-9b78-731e9f789f00	Pensoft Publishers	BG	750a8724-fa66-4c27-b645-bd58ac5ee010	Biodiversity Data Journal	BG	7f48e0c8-5c96-49ec-b972-30748e339115			2	3
86760641-4425-4130-9d20-4dd1eaa5c4a4	Florida State Collection of Arthropods	10.15468/25xdz4	CC0_1_0	OCCURRENCE		96710dc8-fecb-440d-ae3e-c34ae8a9616f	Symbiota Support Hub	US	95c9386f-cc7b-4ea7-9b74-cb7b1a8f0750	Florida State Collection of Arthropods	US	612b5a0b-908b-4b4e-b9bf-ca15dfdc94fa	0479d6b2-a4f4-4307-8346-0b80e8c88c66		44620	
944ac578-e021-4b2f-a98a-dd14913a9ea7	Northern Arizona University - Agua Fria National Monument Collection	10.15468/d2pq4w	CC0_1_0	OCCURRENCE		96710dc8-fecb-440d-ae3e-c34ae8a9616f	Symbiota Support Hub	US	218f5cbc-bc3e-4a8e-84ee-9281a54cd9e3	Northern Arizona University	US	8618c64a-93e0-4300-b546-7249e5148ed2	0479d6b2-a4f4-4307-8346-0b80e8c88c66		2135	
